company_name,website,industry,segment,sub_segment,signal_code,signal_score,signal_date,signal_text,source_url,messaging_hook
NGK-Locke,ngk-locke.com,Energy,Clean Energy,Grid Equipment,,6,2024,GE/NGK JV since 1965; polymer transmission insulators up to 500kV; US manufacturing; VA + GA + CA offices,https://www.ngk-locke.com/,US polymer insulator manufacturing
Sediver,sediver.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,World leader toughened glass insulators; 90+ years; 600M+ insulators in service; transmission specialist,https://www.sediver.com/,World leader glass insulators
LAPP Insulators,lappinsulators.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Leading HV insulator manufacturer; porcelain + polymer; HVDC solutions; 100+ years; 70+ countries,https://www.lappinsulators.com/us/,Porcelain + polymer insulators
PPC Insulators,ppcinsulators.com,Energy,Clean Energy,Grid Equipment,,6,2024,Austrian porcelain insulator maker; T&D applications; 120+ years; European manufacturing,https://ppcinsulators.com/products/transmission-and-distribution-insulators/,Austrian porcelain insulators
Victor Insulators,victorinsulators.com,Energy,Clean Energy,Grid Equipment,,6,2024,US polymer HV insulators; injection molding; New York manufacturing; 130+ years,https://www.victorinsulators.com/polymer-insulators/,New York polymer insulators
Trench Group,trench-group.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Framework agreements with GE Vernova + Hitachi + Siemens 2025; air core reactors up to 800kV; bushings; HVDC + FACTS,https://trench-group.com/corporate-news/ge-vernova-hitachi-energy-siemens-energy-trench-group-signs-long-term-framework-agreements-with-system-suppliers-for-high-voltage-grids/,Framework deals with all major OEMs
Tridelta Meidensha,tridelta-meidensha.de,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Surge arresters 1-800kV; 50+ years German manufacturing; Meidensha JV; porcelain + silicone housing,https://tridelta-meidensha.de/en/,German surge arresters; 50+ years
Itron,itron.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,Smart meters + AMI + grid edge intelligence; Liberty Lake WA; energy + water resource management,https://en.wikipedia.org/wiki/Itron,Smart meters + grid edge
Landis+Gyr,landisgyr.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,Only full-line meter manufacturer in NA; 100+ years metering expertise; smart grid solutions,https://www.landisgyr.com/solution/multi-commodity-ami/,Only full-line NA meter maker
Prysmian Group,prysmian.com,Energy,Clean Energy,Grid Equipment,M&A,8,2025,World's largest cable maker; HVDC cables; offshore wind; acquired Encore Wire; 145+ years,https://www.fastcompany.com/91442349/supply-chain-delays-transformers-push-power-grid,#1 global cable company; Encore Wire
Nexans,nexans.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Charleston SC subsea cable facility; US offshore wind focus; HVDC cables; European leader,https://www.nexans.com/,Charleston SC cable factory
Southwire,southwire.com,Energy,Clean Energy,Grid Equipment,,6,2024,Largest US wire/cable maker; Georgia HQ + manufacturing; utility cables; family-owned,https://www.southwire.com/,Largest US cable maker; Georgia
LS Cable & System,lscns.co.kr,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2024,Building largest US subsea cable factory in Virginia 2024; HVDC 525kV XLPE; Korean leader; offshore wind,https://www.offshorewind.biz/2024/07/10/ls-cable-system-to-build-largest-us-subsea-cable-factory-in-virginia/,Virginia HVDC subsea factory
Encore Wire,encorewire.com,Energy,Clean Energy,Grid Equipment,,6,2024,Leading copper building wire; McKinney TX manufacturing; now Prysmian brand; residential + commercial,https://www.encorewire.com/,Texas building wire; Prysmian
Resilient Structures,resilientstructures.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Houston factory opened Jul 2024; composite utility poles; CenterPoint largest customer; 30 countries,https://www.houstonchronicle.com/business/energy/article/electric-transmission-pole-resilient-19507283.php,Houston composite pole factory
Trystar,trystar.com,Energy,Clean Energy,Grid Equipment,M&A,6,2024,Portable + permanent power distribution; acquired Controlled Power; UPS + power conditioning; Minnesota,https://www.trystar.com/brands/controlled-power-company/,Minnesota power distribution
OSI (Open Systems International),osii.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Now AspenTech business; SCADA + EMS + DMS + DERMS; leading utility automation platform; Minneapolis area,https://en.wikipedia.org/wiki/Open_Systems_International,Leading utility SCADA/EMS platform
Survalent Technology,survalent.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,60+ years ADMS experience; SurvalentONE platform; electric + water + gas utilities; Ontario multi-market project,https://www.survalent.com/,60+ years ADMS leader
NovaTech Automation,novatechautomation.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Orion RTU family; substation automation + precision timing; Virginia-based; utility + industrial,https://www.novatechautomation.com/,Virginia RTU + substation automation
Stella-Jones,stella-jones.com,Energy,Clean Energy,Grid Equipment,M&A,8,2025,#1 NA wood pole maker (30% market); 40+ treating facilities; Baldwin Pole acquisition 2023; railway ties,https://en.wikipedia.org/wiki/Stella-Jones,#1 NA wood poles; 30% market share
Koppers,koppers.com,Energy,Clean Energy,Grid Equipment,M&A,7,2025,Wood poles + railroad ties + treatment chemicals; Cox Industrial acquisition; Pittsburgh HQ; 110+ years,https://en.wikipedia.org/wiki/Koppers,Pittsburgh wood poles + treatment
Sabre Industries,sabreindustries.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Transmission structures 69-765kV; monopoles + H-frames + lattice; Alvarado TX state-of-art facility; leading US T&D structures,https://sabreindustries.com/,Texas T&D structures leader
StressCrete Group,scgrp.com,Energy,Clean Energy,Grid Equipment,,6,2024,Spun concrete utility poles up to 118ft; lifetime warranty; distribution + transmission; 70+ years,https://scgrp.com/utilitypoles/,Concrete poles; lifetime warranty
Arteche,arteche.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,Instrument transformers up to 800kV; current + voltage + combined; Spanish manufacturing; IEEE/IEC certified,https://www.arteche.com/en/high-voltage-instrument-transformers,Spanish CT/PT up to 800kV
RITZ Instrument Transformers,rfritz.de,Energy,Clean Energy,Grid Equipment,,6,2024,German instrument transformer maker; low + medium + high voltage; 100+ years; precision metering,https://www.power-technology.com/contractors/switchgear/ritz/,German CT/PT; 100+ years
WESCO International,wesco.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,Fortune 500 electrical distributor; utility + communications + industrial; Pittsburgh HQ; 100+ years,https://en.wikipedia.org/wiki/WESCO_International,Fortune 500 electrical distributor
Graybar Electric,graybar.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2025,Fortune 500 electrical distributor; employee-owned; 300+ locations; St Louis area HQ; 150+ years,https://en.wikipedia.org/wiki/Graybar,Employee-owned; Fortune 500 distributor
Fluence Energy,fluenceenergy.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,AES + Siemens JV; 1 GW/4 GWh largest single project; grid-scale battery storage; Smartstack platform,https://fluenceenergy.com/,AES+Siemens JV; grid-scale BESS leader
Stem Inc,stem.com,Energy,Clean Energy,Grid Equipment,M&A,8,2025,Athena AI platform for battery optimization; acquired AlsoEnergy; solar + storage asset management,https://www.stem.com/,AI-driven storage optimization
TMEIC,tmeic.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,9 GW Texas solar inverter factory opened Nov 2024; 144K sqft Westport facility; 300+ inverters by Feb 2025; HQ moving to Houston,https://pv-magazine-usa.com/2024/08/23/tmeic-announces-9-gw-utility-scale-solar-inverter-factory-in-texas/,Texas 9 GW solar inverter factory
Enel North America,enelnorthamerica.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,10+ GW US capacity; 1.3 GW Texas BESS; 520 MW/780 MWh operational storage; tripled TX capacity 2023,https://www.enelnorthamerica.com/about-us/newsroom/search-press/press/2024/03/enel-10gw,10+ GW US; 1.3 GW Texas storage
Caterpillar Electric Power,cat.com,Energy,Clean Energy,Grid Equipment,OEM_PARTNER,9,2025,Data center power leader; G3520K gas gensets; Joule + Wheeler partnership; DCP (Data Center Power) rating; global dealer network,https://www.cat.com/en_US/by-industry/electric-power/electric-power-industries/data-centers.html,Data center power leader; DCP rating
Cummins Power Generation,cummins.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,Integrated gensets (engine + alternator + controls); 315kW-2MW gas; data center innovations; diesel + natural gas + alternative fuel,https://www.cummins.com/generators,Integrated gensets; data center leader
Generac Power Systems,generac.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,345K sqft Beaver Dam facility Jul 2025; Sussex WI C&I expansion Jan 2026; megawatt-scale data center gensets,https://investors.generac.com/news-releases/news-release-details/generac-expands-its-commercial-industrial-manufacturing,Wisconsin expansion; data center gensets
Rehlko (Kohler Energy),rehlko.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Rebranded from Kohler Energy Sep 2024; Mosel WI site redesigned; expanding industrial generators; Milwaukee area HQ,https://www.rehlko.com/kohler-energy-is-now-rehlko,Rebranded; WI industrial expansion
Rolls-Royce MTU,mtu-solutions.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,mtu Series 1600 upgraded Feb 2025; fast-start gas gensets for data centers; Tier III/IV data center compliant; 100% load factor,https://www.rolls-royce.com/media/press-releases/2025/13-02-2025-rolls-royce-introduces-upgraded-mtu-series-1600-generator-sets-for-50-hertz-market.aspx,Data center gensets; Series 1600 upgrade
INNIO Group,innio.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Jenbacher + Waukesha brands; Texas grid stability project; data center power infrastructure; myplant AI platform,https://www.innio.com/en/news-media/press-releases/innio-to-supply-technology-for-a-landmark-project-in-texasreinforcing-grid-stability/,Texas grid project; Jenbacher + Waukesha
Wärtsilä Energy,wartsila.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,31SG Balancer 12.4MW engine; Tornio Finland power plant Dec 2024; grid balancing + renewable integration,https://www.wartsila.com/media/news/19-12-2024-wartsila-s-new-balancing-engine-power-plant-for-tornion-voima-supports-finland-s-energy-transition-3549412,Grid balancing engines; 12.4MW
Perkins Engines,perkins.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Caterpillar subsidiary since 1998; Peterborough UK manufacturing; 400/904/1200 Series engines; power generation focus,https://en.wikipedia.org/wiki/Perkins_Engines,Caterpillar subsidiary; UK manufacturing
HIMOINSA,himoinsa.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Yanmar company; 100K gensets with Yanmar engines; Scania engine range; 10-750kVA industrial; global presence,https://www.himoinsa.com/,Yanmar company; 100K+ gensets
Blue Star Power Systems,bluestarps.com,Energy,Clean Energy,Grid Equipment,,6,2024,Pennsylvania systems integrator; 30kW-2500kW diesel; 40kW-1000kW gas; custom genset packages,https://www.bluestarps.com/,Pennsylvania custom gensets
Briggs & Stratton,briggsandstratton.com,Energy,Clean Energy,Grid Equipment,,6,2024,World's largest outdoor power engine maker; Vanguard commercial brand; standby generators; Milwaukee WI HQ,https://www.linkedin.com/company/briggs-&-stratton,Milwaukee; Vanguard commercial
GE Vernova Gas Power,gevernova.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,10,2025,$160M Greenville expansion; 80 GW backlog by end 2025; 80 turbines/year capacity; Duke Energy major deal; HA turbine 3M hours,https://www.utilitydive.com/news/ge-vernova-gas-turbine-investor/807662/,80 GW backlog; Greenville SC expansion
Siemens Energy Gas,siemens-energy.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,$1B US investment; NC transformer + FL/AL/NY/TX gas turbine expansion; SGT6-9000HL for Texas data centers,https://www.power-eng.com/gas/turbines/siemens-energy-to-invest-1b-in-u-s-manufacturing-as-grid-gas-turbine-demand-rises/,$1B US investment; multi-state expansion
Mitsubishi Power,power.mhi.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Savannah GA manufacturing; JAC turbine most efficient; Takasago Hydrogen Park verification; 4M+ operating hours,https://power.mhi.com/regions/amer/products/gas-turbines,Savannah GA manufacturing; JAC turbine
Baker Hughes Turbines,bakerhughes.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,9,2025,NovaLT for data centers; TURBINE-X + Frontier Infrastructure orders; 16 turbines for 270MW data center project,https://investors.bakerhughes.com/news-releases/news-release-details/baker-hughes-supply-novalttm-gas-turbines-frontier,Data center NovaLT orders
Solar Turbines,solarturbines.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,8,2025,Caterpillar subsidiary; 17K+ units installed; 3B+ operating hours; 1-39 MW range; San Diego HQ + manufacturing,https://www.linkedin.com/company/solarturbines,17K+ units; San Diego manufacturing
Pratt & Whitney Power Systems,pwps.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,FT8 + FT4000 aeroderivatives; 400+ FT8 engines delivered; 3M+ fleet hours; RTX/United Technologies subsidiary,https://en.wikipedia.org/wiki/Pratt_%26_Whitney,FT8 aeroderivative; East Hartford
Ansaldo Energia,ansaldoenergia.com,Energy,Clean Energy,Grid Equipment,INVESTMENT_PLAN_ANNOUNCED,7,2024,Italian H-class GT36 turbine; 780MW combined cycle; hydrogen-ready 50% blend; 170+ years,https://www.ansaldoenergia.com/offering/equipment/turbomachinery/gt36,Italian GT36; hydrogen-ready
Kawasaki Gas Turbines,kawasaki.com,Energy,Clean Energy,Grid Equipment,FUNDING_LADDER,7,2024,GPB Series cogeneration; world's first 100% hydrogen dry-combustion turbine (GPB17MMX); 700+ systems delivered,https://global.kawasaki.com/en/energy/equipment/gas_turbines/index.html,Hydrogen turbine pioneer; 700+ systems
AssetCool,assetcool.com,Energy,Clean Energy,Grid Equipment,FUNDING_LADDER,9,2025-07,£10M Series A (Jul 2025) for GLOBAL EXPANSION + manufacturing scale-up; led by US-based Energy Impact Partners (utility network); early demand from North American utilities; Free Electrons Start-Up of Year 2025,https://medium.com/extantia-capital/unlocking-grid-capacity-at-game-changing-speed-and-cost-why-we-invested-in-assetcool-db881dab97a8,EIP investment signals US expansion — where will you base North American manufacturing or field operations?
Apptronik,apptronik.com,Robotics,Robotics & Automation,Industrial Robotics,FUNDING_LADDER,10,2025-02,$350M Series A (Google-backed) at $5B valuation; leasing new space to ramp Apollo production,https://www.reuters.com/technology/apptronik-raises-350-million-scale-production-humanoid-robots-2025-02-13/,Apollo humanoid production ramp; Austin facility expansion
